tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.8431,0.9103,0.8136,0.8592,0.0967,0.9103,0.6827,,,0.0385,0.1864,-0.658,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.7672,0.8464,0.6517,0.7364,0.1947,0.8464,0.7799,,,0.0307,0.3483,-0.8379,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.9079,0.8868,0.9286,0.9072,-0.0418,0.8868,0.9242,0.388,external_probe:cais/mmlu/all/test,0.0647,0.0714,-0.0495,bipolar_no_dominant_polarity,0.245,0.9667,0.6091,0.9,1.0,0.0,,,,,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8846,0.7849,0.974,0.8693,-0.1891,0.7849,0.9643,,,0.1395,0.026,0.6854,gap_erasure_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9451,0.859,0.9831,0.9168,-0.1241,0.859,0.9571,,,0.0897,0.0169,0.6823,gap_erasure_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8887,0.8942,0.8806,0.8873,0.0136,0.8942,0.9161,,,0.058,0.1194,-0.346,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.8972,0.8922,0.9021,0.8971,-0.0099,0.8922,0.8995,0.442,external_probe:cais/mmlu/all/test,0.0296,0.0979,-0.535,gap_fabrication_dominant,0.26,0.9667,0.6091,0.88,0.9067,0.0467,,,,,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9016,0.9434,0.859,0.8992,0.0844,0.9434,0.8721,,,0.0252,0.141,-0.6972,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8736,0.8198,0.9219,0.8678,-0.1021,0.8198,0.9038,,,0.0407,0.0781,-0.315,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9373,0.8846,0.9605,0.921,-0.0758,0.8846,0.9079,,,0.0256,0.0395,-0.2133,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8765,0.8942,0.8507,0.8719,0.0435,0.8942,0.8973,,,0.0307,0.1493,-0.6586,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.9172,0.9057,0.9286,0.917,-0.0229,0.9057,0.9256,0.308,external_probe:cais/mmlu/all/test,0.0431,0.0714,-0.2471,gap_fabrication_dominant,0.25,0.9667,0.5909,0.9044,0.9533,0.0,,,,,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8984,0.8256,0.9635,0.8892,-0.138,0.8256,0.953,,,0.093,0.0365,0.4369,gap_erasure_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9529,0.8846,0.9831,0.9312,-0.0984,0.8846,0.9583,,,0.0641,0.0169,0.5818,gap_erasure_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8988,0.9113,0.8806,0.8957,0.0307,0.9113,0.9175,,,0.0375,0.1194,-0.5216,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.7143,0.6173,0.8095,0.7004,-0.1923,0.6173,0.7608,0.508,external_probe:cais/mmlu/all/test,0.2588,0.1905,0.152,bipolar_no_dominant_polarity,0.345,0.8889,0.5727,0.6978,0.5067,0.0267,,,,,0.06043,0.13,1,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.5571,0.35,0.8333,0.493,-0.4833,0.35,0.7368,,,0.575,0.1667,0.5506,gap_erasure_dominant,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.6794,0.5346,0.8269,0.6494,-0.2923,0.5346,0.7589,,,0.2956,0.1731,0.2614,gap_erasure_dominant,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.7747,0.7558,0.7917,0.7733,-0.0359,0.7558,0.7647,,,0.1512,0.2083,-0.159,bipolar_no_dominant_polarity,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.7804,0.6282,0.8475,0.7215,-0.2193,0.6282,0.6447,,,0.2821,0.1525,0.298,gap_erasure_dominant,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.6802,0.6143,0.7761,0.6858,-0.1618,0.6143,0.8,,,0.2526,0.2239,0.0602,bipolar_no_dominant_polarity,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.8972,0.903,0.8915,0.8972,0.0114,0.903,0.891,0.284,external_probe:cais/mmlu/all/test,0.0189,0.1085,-0.7036,gap_fabrication_dominant,0.265,0.9556,0.5909,0.8889,0.9533,0.0467,,,,,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8626,0.8198,0.901,0.8585,-0.0813,0.8198,0.8812,,,0.0407,0.099,-0.4172,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9333,0.8846,0.9548,0.9184,-0.0702,0.8846,0.8961,,,0.0256,0.0452,-0.2761,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8785,0.9078,0.8358,0.8703,0.072,0.9078,0.8896,,,0.0171,0.1642,-0.8117,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.9119,0.9164,0.9074,0.9119,0.009,0.9164,0.9067,0.452,external_probe:cais/mmlu/all/test,0.0296,0.0926,-0.5149,gap_fabrication_dominant,0.21,0.9,0.6727,0.9067,0.96,0.0,0.9743,0.9761,0.9993,4.676,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9286,0.875,1.0,0.9333,-0.125,0.875,1.0,,,0.125,0.0,1.0,gap_erasure_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.9011,0.8779,0.9219,0.8994,-0.044,0.8779,0.9096,,,0.0349,0.0781,-0.3826,gap_fabrication_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.949,0.8974,0.9718,0.9331,-0.0743,0.8974,0.9333,,,0.0513,0.0282,0.2896,gap_erasure_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8927,0.9215,0.8507,0.8847,0.0708,0.9215,0.9,,,0.0239,0.1493,-0.724,gap_fabrication_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.9105,0.9057,0.9153,0.9105,-0.0097,0.9057,0.913,0.448,external_probe:cais/mmlu/all/test,0.0458,0.0847,-0.2976,gap_fabrication_dominant,0.14,0.9222,0.8,0.8978,0.9867,0.0,0.9711,0.974,0.996,4.73,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8901,0.8256,0.9479,0.8825,-0.1223,0.8256,0.9342,,,0.0988,0.0521,0.3098,gap_erasure_dominant,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9333,0.8846,0.9548,0.9184,-0.0702,0.8846,0.8961,,,0.0641,0.0452,0.173,bipolar_no_dominant_polarity,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8988,0.9113,0.8806,0.8957,0.0307,0.9113,0.9175,,,0.041,0.1194,-0.4892,gap_fabrication_dominant,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.9292,0.9461,0.9127,0.9291,0.0334,0.9461,0.9141,0.374,external_probe:cais/mmlu/all/test,0.0135,0.0873,-0.7325,gap_fabrication_dominant,0.305,0.9333,0.5455,0.9289,0.9667,0.0,0.9779,0.9801,0.998,4.73,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9571,0.925,1.0,0.961,-0.075,0.925,1.0,,,0.075,0.0,1.0,gap_erasure_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9079,0.9686,0.8462,0.9032,0.1224,0.9686,0.8652,,,0.0,0.1538,-1.0,gap_fabrication_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.9423,0.9302,0.9531,0.9415,-0.0229,0.9302,0.9467,,,0.0116,0.0469,-0.6025,gap_fabrication_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9686,0.9359,0.9831,0.9589,-0.0472,0.9359,0.9605,,,0.0128,0.0169,-0.1387,bipolar_no_dominant_polarity,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.9089,0.9488,0.8507,0.8971,0.0981,0.9488,0.9026,,,0.0137,0.1493,-0.8324,gap_fabrication_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,749,0.8999,0.9245,0.8757,0.8994,0.0489,0.9245,0.8795,0.388,external_probe:cais/mmlu/all/test,0.0189,0.1243,-0.7365,gap_fabrication_dominant,0.205,0.9111,0.6818,0.8978,0.9933,0.0,0.9628,0.9702,0.996,4.676,0.70086,0.0,0,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9,0.825,1.0,0.9041,-0.175,0.825,1.0,,,0.175,0.0,1.0,gap_erasure_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8846,0.907,0.8646,0.8853,0.0424,0.907,0.8571,,,0.0,0.1354,-1.0,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,255,0.9373,0.9359,0.9379,0.9369,-0.002,0.9359,0.869,,,0.0128,0.0621,-0.658,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,494,0.8806,0.9215,0.8209,0.8683,0.1006,0.9215,0.8824,,,0.0205,0.1791,-0.7948,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
