method_name,base_model_name,random_seed,layer_index,module_type,matrix_name,bf16_aware_update_sparsity,principal_angle_rotation_left_subspace_degrees,principal_angle_rotation_right_subspace_degrees,normalized_spectral_shift,update_mask_overlap_with_principal_mask,update_mask_overlap_with_low_magnitude_mask,stable_rank_of_update,frobenius_norm_of_update,relative_frobenius_drift,hill_tail_exponent
reference_vanilla_lora_loao_gender,small-instruct,42,6,o_proj,base_model.model.model.layers.6.self_attn.o_proj,0.126611,0.268707,0.272447,0.000265,0.494505,0.545741,2.286374,0.68772,0.015797,0.06686
reference_vanilla_lora_loao_gender,small-instruct,42,7,q_proj,base_model.model.model.layers.7.self_attn.q_proj,0.1949,0.13833,0.138398,0.000175,0.480324,0.577766,2.140063,0.720336,0.009598,0.066664
reference_vanilla_lora_loao_gender,small-instruct,42,8,up_proj,base_model.model.model.layers.8.mlp.up_proj,0.148951,0.339536,0.322276,0.000175,0.497417,0.552201,2.382478,1.143064,0.013289,0.065714
reference_vanilla_lora_loao_gender,small-instruct,42,9,down_proj,base_model.model.model.layers.9.mlp.down_proj,0.215183,0.168482,0.18424,0.000112,0.493137,0.579561,1.897705,0.806751,0.009353,0.066862
reference_vanilla_lora_loao_gender,small-instruct,42,10,k_proj,base_model.model.model.layers.10.self_attn.k_proj,0.247781,0.076419,0.093808,0.000153,0.471033,0.601371,2.850298,0.395007,0.007133,0.068151
reference_vanilla_lora_loao_gender,small-instruct,42,10,v_proj,base_model.model.model.layers.10.self_attn.v_proj,0.114524,0.211031,0.246329,0.000437,0.492341,0.540968,1.575279,0.418572,0.019907,0.070341
reference_vanilla_lora_loao_gender,small-instruct,42,10,gate_proj,base_model.model.model.layers.10.mlp.gate_proj,0.142815,0.271756,0.250211,0.000199,0.494042,0.551363,1.579797,1.434677,0.015111,0.066654
reference_vanilla_lora_loao_gender,small-instruct,42,11,o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.132955,0.224582,0.229021,0.000254,0.493046,0.54556,3.755703,0.67211,0.014302,0.066391
reference_vanilla_lora_loao_gender,small-instruct,42,12,q_proj,base_model.model.model.layers.12.self_attn.q_proj,0.175957,0.132016,0.130968,0.000196,0.480038,0.569171,2.050842,0.811215,0.011014,0.067042
reference_vanilla_lora_loao_gender,small-instruct,42,12,up_proj,base_model.model.model.layers.12.mlp.up_proj,0.154658,0.314601,0.296254,0.000178,0.496716,0.554421,1.588716,1.229626,0.013687,0.066701
reference_vanilla_lora_loao_gender,small-instruct,42,14,gate_proj,base_model.model.model.layers.14.mlp.gate_proj,0.10162,0.463993,0.433872,0.000574,0.49699,0.533637,1.137674,2.573346,0.026711,0.068852
reference_vanilla_lora_loao_gender,small-instruct,42,14,down_proj,base_model.model.model.layers.14.mlp.down_proj,0.174993,0.285228,0.30007,0.000157,0.495951,0.56165,1.744036,1.04772,0.011809,0.066592
reference_vanilla_lora_loao_gender,small-instruct,42,15,k_proj,base_model.model.model.layers.15.self_attn.k_proj,0.199641,0.142526,0.162291,0.000315,0.476552,0.575313,1.37836,0.594016,0.011236,0.070501
reference_vanilla_lora_loao_gender,small-instruct,42,15,v_proj,base_model.model.model.layers.15.self_attn.v_proj,0.12012,0.247775,0.285533,0.000345,0.493962,0.543262,1.840897,0.424356,0.017144,0.068662
reference_vanilla_lora_loao_gender,small-instruct,42,15,o_proj,base_model.model.model.layers.15.self_attn.o_proj,0.122687,0.289891,0.296309,0.00029,0.496121,0.542285,2.32393,0.765806,0.016197,0.066743
reference_vanilla_lora_loao_gender,small-instruct,42,16,q_proj,base_model.model.model.layers.16.self_attn.q_proj,0.162017,0.175339,0.175567,0.00022,0.48624,0.561937,1.927252,0.939945,0.012392,0.067389
reference_vanilla_lora_loao_gender,small-instruct,42,17,up_proj,base_model.model.model.layers.17.mlp.up_proj,0.100452,0.541758,0.514624,0.000569,0.498789,0.53463,1.257841,2.178537,0.024442,0.06793
reference_vanilla_lora_loao_gender,small-instruct,42,18,down_proj,base_model.model.model.layers.18.mlp.down_proj,0.163552,0.262403,0.277896,0.00016,0.496923,0.558664,1.803437,1.129521,0.012628,0.066557
reference_vanilla_lora_loao_gender,small-instruct,42,19,k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.191212,0.131681,0.154575,0.000294,0.483068,0.569786,3.153101,0.512273,0.009973,0.068332
reference_vanilla_lora_loao_gender,small-instruct,42,19,gate_proj,base_model.model.model.layers.19.mlp.gate_proj,0.096785,0.451809,0.426726,0.001032,0.498051,0.533753,1.089623,3.036411,0.02966,0.069923
reference_vanilla_lora_loao_gender,small-instruct,42,20,o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.121323,0.299486,0.298166,0.00029,0.496905,0.540728,1.906955,0.840988,0.016619,0.066778
reference_vanilla_lora_loao_gender,small-instruct,42,21,q_proj,base_model.model.model.layers.21.self_attn.q_proj,0.15588,0.190181,0.189059,0.000254,0.489509,0.558639,1.477771,1.011152,0.014411,0.068413
reference_vanilla_lora_loao_gender,small-instruct,42,21,v_proj,base_model.model.model.layers.21.self_attn.v_proj,0.13241,0.184908,0.216148,0.000398,0.493322,0.546689,1.32317,0.557086,0.017922,0.07036
reference_vanilla_lora_loao_gender,small-instruct,42,21,up_proj,base_model.model.model.layers.21.mlp.up_proj,0.103572,0.523914,0.494644,0.000678,0.498491,0.534201,1.278504,2.183215,0.023702,0.068325
reference_vanilla_lora_loao_gender,small-instruct,42,22,down_proj,base_model.model.model.layers.22.mlp.down_proj,0.146783,0.309254,0.327016,0.000201,0.495383,0.550622,1.623259,1.331485,0.0145,0.06664
reference_vanilla_lora_loao_gender,small-instruct,42,23,gate_proj,base_model.model.model.layers.23.mlp.gate_proj,0.106186,0.425969,0.399478,0.000747,0.496731,0.536545,1.097899,2.825554,0.026922,0.069691
reference_vanilla_lora_loao_gender,small-instruct,42,24,k_proj,base_model.model.model.layers.24.self_attn.k_proj,0.153077,0.119588,0.146403,0.000291,0.485415,0.560031,2.415982,0.592007,0.012413,0.06806
reference_vanilla_lora_loao_gender,small-instruct,42,24,o_proj,base_model.model.model.layers.24.self_attn.o_proj,0.125152,0.343049,0.343349,0.000274,0.496085,0.543168,2.371445,0.869756,0.015636,0.066837
reference_vanilla_lora_loao_gender,small-instruct,42,25,q_proj,base_model.model.model.layers.25.self_attn.q_proj,0.162359,0.325501,0.327442,0.000209,0.491435,0.560439,2.388211,0.8114,0.011994,0.066596
reference_vanilla_lora_loao_gender,small-instruct,42,26,v_proj,base_model.model.model.layers.26.self_attn.v_proj,0.160832,0.165911,0.193591,0.000245,0.49401,0.559358,2.02661,0.486736,0.012324,0.06898
reference_vanilla_lora_loao_gender,small-instruct,42,26,up_proj,base_model.model.model.layers.26.mlp.up_proj,0.104199,0.528972,0.499239,0.000463,0.498084,0.53502,1.409626,2.072484,0.022345,0.067221
reference_vanilla_lora_loao_gender,small-instruct,42,27,q_proj,base_model.model.model.layers.27.self_attn.q_proj,0.140664,0.203707,0.203937,0.000249,0.487698,0.552516,1.967216,0.917866,0.013989,0.067401
reference_vanilla_lora_loao_gender,small-instruct,42,27,k_proj,base_model.model.model.layers.27.self_attn.k_proj,0.155595,0.138294,0.167048,0.000294,0.484282,0.557926,2.395087,0.534755,0.012333,0.068294
reference_vanilla_lora_loao_gender,small-instruct,42,27,v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.143287,0.203722,0.233902,0.000261,0.492955,0.552048,2.437514,0.462316,0.013301,0.068548
reference_vanilla_lora_loao_gender,small-instruct,42,27,o_proj,base_model.model.model.layers.27.self_attn.o_proj,0.126747,0.263295,0.271148,0.000264,0.495267,0.54365,2.545767,0.888822,0.014935,0.066467
reference_vanilla_lora_loao_gender,small-instruct,42,27,gate_proj,base_model.model.model.layers.27.mlp.gate_proj,0.110729,0.3715,0.34785,0.000366,0.492698,0.539725,1.28179,2.351452,0.021161,0.067557
reference_vanilla_lora_loao_gender,small-instruct,42,27,up_proj,base_model.model.model.layers.27.mlp.up_proj,0.122147,0.336651,0.31352,0.00027,0.494952,0.54238,2.522226,1.685718,0.016557,0.065978
reference_vanilla_lora_loao_gender,small-instruct,42,27,down_proj,base_model.model.model.layers.27.mlp.down_proj,0.172486,0.201065,0.208308,0.000174,0.493105,0.561293,1.462041,1.141452,0.013043,0.068484
reference_vanilla_lora_loao_landholding,small-instruct,42,0,down_proj,base_model.model.model.layers.0.mlp.down_proj,0.279192,0.200625,0.21048,7.6e-05,0.493799,0.607111,2.424342,0.572513,0.006493,0.065953
reference_vanilla_lora_loao_landholding,small-instruct,42,1,k_proj,base_model.model.model.layers.1.self_attn.k_proj,0.32231,0.043878,0.058973,8.6e-05,0.43452,0.654157,3.367353,0.283153,0.004435,0.067578
reference_vanilla_lora_loao_landholding,small-instruct,42,1,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,0.19816,0.218117,0.204434,0.000105,0.493925,0.571717,4.36738,0.878203,0.00923,0.065015
reference_vanilla_lora_loao_landholding,small-instruct,42,2,o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.138298,0.223417,0.224251,0.000234,0.493288,0.552747,2.482754,0.534498,0.013433,0.066707
reference_vanilla_lora_loao_landholding,small-instruct,42,3,q_proj,base_model.model.model.layers.3.self_attn.q_proj,0.247758,0.104653,0.105356,0.00013,0.481697,0.600968,2.330838,0.554105,0.007255,0.066936
reference_vanilla_lora_loao_landholding,small-instruct,42,3,up_proj,base_model.model.model.layers.3.mlp.up_proj,0.186601,0.285941,0.272717,0.00012,0.497164,0.566946,2.993347,0.873666,0.010057,0.065245
reference_vanilla_lora_loao_landholding,small-instruct,42,4,down_proj,base_model.model.model.layers.4.mlp.down_proj,0.265578,0.16684,0.178203,8.2e-05,0.495089,0.600909,2.087895,0.595444,0.007023,0.066143
reference_vanilla_lora_loao_landholding,small-instruct,42,5,v_proj,base_model.model.model.layers.5.self_attn.v_proj,0.138351,0.197985,0.228565,0.000301,0.490967,0.550177,2.103471,0.328055,0.015453,0.069762
reference_vanilla_lora_loao_landholding,small-instruct,42,5,gate_proj,base_model.model.model.layers.5.mlp.gate_proj,0.213402,0.187548,0.174426,9.7e-05,0.492528,0.57952,3.911037,0.876891,0.008537,0.065099
reference_vanilla_lora_loao_landholding,small-instruct,42,6,k_proj,base_model.model.model.layers.6.self_attn.k_proj,0.31396,0.054217,0.066231,0.000122,0.467616,0.630691,2.962049,0.301287,0.00535,0.068022
reference_vanilla_lora_loao_landholding,small-instruct,42,6,o_proj,base_model.model.model.layers.6.self_attn.o_proj,0.159308,0.327464,0.330553,0.000203,0.492958,0.558455,2.931667,0.517526,0.011887,0.066328
reference_vanilla_lora_loao_landholding,small-instruct,42,7,q_proj,base_model.model.model.layers.7.self_attn.q_proj,0.24527,0.111573,0.11132,0.000132,0.47627,0.601406,2.009189,0.558977,0.007448,0.066878
reference_vanilla_lora_loao_landholding,small-instruct,42,8,up_proj,base_model.model.model.layers.8.mlp.up_proj,0.183865,0.255583,0.242566,0.000128,0.496831,0.566275,2.543372,0.889964,0.010346,0.065586
reference_vanilla_lora_loao_landholding,small-instruct,42,9,down_proj,base_model.model.model.layers.9.mlp.down_proj,0.270322,0.126775,0.139497,8.2e-05,0.490503,0.605237,1.967025,0.59695,0.006921,0.066213
reference_vanilla_lora_loao_landholding,small-instruct,42,10,k_proj,base_model.model.model.layers.10.self_attn.k_proj,0.29648,0.060074,0.073444,0.000121,0.463617,0.626928,2.106547,0.323507,0.005842,0.068641
reference_vanilla_lora_loao_landholding,small-instruct,42,10,v_proj,base_model.model.model.layers.10.self_attn.v_proj,0.135683,0.234288,0.264929,0.000337,0.490793,0.549366,1.596969,0.345945,0.016453,0.070071
reference_vanilla_lora_loao_landholding,small-instruct,42,10,gate_proj,base_model.model.model.layers.10.mlp.gate_proj,0.177724,0.212922,0.197218,0.000146,0.49284,0.56537,1.615296,1.105064,0.01164,0.066534
reference_vanilla_lora_loao_landholding,small-instruct,42,11,o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.174703,0.166516,0.168449,0.000194,0.490915,0.562171,1.948533,0.531987,0.01132,0.067261
reference_vanilla_lora_loao_landholding,small-instruct,42,12,q_proj,base_model.model.model.layers.12.self_attn.q_proj,0.226247,0.095688,0.095358,0.000134,0.473764,0.592426,2.837501,0.568313,0.007716,0.066354
reference_vanilla_lora_loao_landholding,small-instruct,42,12,up_proj,base_model.model.model.layers.12.mlp.up_proj,0.186455,0.348306,0.334738,0.000134,0.496312,0.567598,1.872812,0.958076,0.010664,0.066197
reference_vanilla_lora_loao_landholding,small-instruct,42,14,gate_proj,base_model.model.model.layers.14.mlp.gate_proj,0.131212,0.381586,0.360202,0.000351,0.495491,0.544545,1.119767,1.940492,0.020142,0.069387
reference_vanilla_lora_loao_landholding,small-instruct,42,14,down_proj,base_model.model.model.layers.14.mlp.down_proj,0.245357,0.16689,0.176906,9.3e-05,0.494017,0.591841,1.865695,0.710087,0.008004,0.066729
reference_vanilla_lora_loao_landholding,small-instruct,42,15,k_proj,base_model.model.model.layers.15.self_attn.k_proj,0.259291,0.088773,0.104483,0.000173,0.470407,0.60271,2.25076,0.358307,0.006777,0.068439
reference_vanilla_lora_loao_landholding,small-instruct,42,15,v_proj,base_model.model.model.layers.15.self_attn.v_proj,0.152595,0.227258,0.254901,0.000246,0.492225,0.556076,2.637367,0.320504,0.012948,0.068234
reference_vanilla_lora_loao_landholding,small-instruct,42,15,o_proj,base_model.model.model.layers.15.self_attn.o_proj,0.168534,0.18786,0.192169,0.000197,0.494508,0.560157,1.848425,0.543957,0.011505,0.066901
reference_vanilla_lora_loao_landholding,small-instruct,42,16,q_proj,base_model.model.model.layers.16.self_attn.q_proj,0.213889,0.124071,0.123269,0.00015,0.483236,0.585714,2.451575,0.661451,0.008721,0.066495
reference_vanilla_lora_loao_landholding,small-instruct,42,17,up_proj,base_model.model.model.layers.17.mlp.up_proj,0.153826,0.354009,0.336989,0.000177,0.49801,0.554567,1.802375,1.212952,0.013609,0.066564
reference_vanilla_lora_loao_landholding,small-instruct,42,18,down_proj,base_model.model.model.layers.18.mlp.down_proj,0.253552,0.160767,0.170352,9e-05,0.494578,0.597403,1.947218,0.675919,0.007557,0.066376
reference_vanilla_lora_loao_landholding,small-instruct,42,19,k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.256277,0.092257,0.10807,0.000155,0.47915,0.599832,2.715403,0.358094,0.006971,0.067795
reference_vanilla_lora_loao_landholding,small-instruct,42,19,gate_proj,base_model.model.model.layers.19.mlp.gate_proj,0.146094,0.275248,0.257998,0.000275,0.496598,0.552354,1.226095,1.664426,0.016258,0.06827
reference_vanilla_lora_loao_landholding,small-instruct,42,20,o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.171383,0.212985,0.211263,0.000199,0.495018,0.559955,1.746139,0.593625,0.011731,0.067231
reference_vanilla_lora_loao_landholding,small-instruct,42,21,q_proj,base_model.model.model.layers.21.self_attn.q_proj,0.214958,0.140592,0.139364,0.000164,0.486263,0.585518,1.577896,0.65967,0.009402,0.067824
reference_vanilla_lora_loao_landholding,small-instruct,42,21,v_proj,base_model.model.model.layers.21.self_attn.v_proj,0.170023,0.130533,0.152992,0.000217,0.489985,0.561896,2.395565,0.353918,0.011386,0.068732
reference_vanilla_lora_loao_landholding,small-instruct,42,21,up_proj,base_model.model.model.layers.21.mlp.up_proj,0.153783,0.315835,0.296928,0.000196,0.497774,0.552997,1.367326,1.345474,0.014607,0.067429
reference_vanilla_lora_loao_landholding,small-instruct,42,22,down_proj,base_model.model.model.layers.22.mlp.down_proj,0.232654,0.149694,0.160476,0.000102,0.49166,0.586688,2.284081,0.758085,0.008255,0.066016
reference_vanilla_lora_loao_landholding,small-instruct,42,23,gate_proj,base_model.model.model.layers.23.mlp.gate_proj,0.169696,0.272642,0.257431,0.000194,0.494567,0.561223,1.362709,1.361273,0.01297,0.067361
reference_vanilla_lora_loao_landholding,small-instruct,42,24,k_proj,base_model.model.model.layers.24.self_attn.k_proj,0.22858,0.079102,0.094411,0.00017,0.4775,0.595249,1.95682,0.380321,0.007975,0.069117
reference_vanilla_lora_loao_landholding,small-instruct,42,24,o_proj,base_model.model.model.layers.24.self_attn.o_proj,0.176699,0.219854,0.220216,0.000189,0.494382,0.563486,1.757526,0.624268,0.011222,0.067701
reference_vanilla_lora_loao_landholding,small-instruct,42,25,q_proj,base_model.model.model.layers.25.self_attn.q_proj,0.209769,0.152388,0.153409,0.000151,0.491286,0.581618,2.555754,0.590684,0.008732,0.066355
reference_vanilla_lora_loao_landholding,small-instruct,42,26,v_proj,base_model.model.model.layers.26.self_attn.v_proj,0.232266,0.11502,0.132031,0.000171,0.490093,0.591263,1.582534,0.340514,0.008622,0.06944
reference_vanilla_lora_loao_landholding,small-instruct,42,26,up_proj,base_model.model.model.layers.26.mlp.up_proj,0.142032,0.445402,0.425585,0.000303,0.497704,0.54907,1.332227,1.513786,0.016321,0.067937
reference_vanilla_lora_loao_landholding,small-instruct,42,27,q_proj,base_model.model.model.layers.27.self_attn.q_proj,0.180116,0.143089,0.143177,0.000183,0.484193,0.569551,2.731839,0.658776,0.010041,0.066577
reference_vanilla_lora_loao_landholding,small-instruct,42,27,k_proj,base_model.model.model.layers.27.self_attn.k_proj,0.219143,0.093584,0.113259,0.000175,0.476458,0.587108,2.966762,0.351307,0.008102,0.067687
reference_vanilla_lora_loao_landholding,small-instruct,42,27,v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.183043,0.157103,0.180084,0.000189,0.490144,0.568372,2.157352,0.352367,0.010138,0.068424
reference_vanilla_lora_loao_landholding,small-instruct,42,27,o_proj,base_model.model.model.layers.27.self_attn.o_proj,0.167217,0.169517,0.175444,0.000188,0.493651,0.559625,2.19654,0.653806,0.010986,0.066362
reference_vanilla_lora_loao_landholding,small-instruct,42,27,gate_proj,base_model.model.model.layers.27.mlp.gate_proj,0.156911,0.246921,0.231723,0.000196,0.489769,0.557772,1.39179,1.48892,0.013399,0.067651
reference_vanilla_lora_loao_landholding,small-instruct,42,27,up_proj,base_model.model.model.layers.27.mlp.up_proj,0.158698,0.22751,0.209339,0.000198,0.49363,0.556628,1.914393,1.276126,0.012534,0.066063
reference_vanilla_lora_loao_landholding,small-instruct,42,27,down_proj,base_model.model.model.layers.27.mlp.down_proj,0.223304,0.131154,0.137156,0.000108,0.490078,0.583083,1.839874,0.789853,0.009025,0.067765
reference_vanilla_lora_loao_social_group,small-instruct,42,0,down_proj,base_model.model.model.layers.0.mlp.down_proj,0.313353,0.172386,0.1816,6.7e-05,0.494572,0.623401,2.040759,0.514695,0.005838,0.0664
reference_vanilla_lora_loao_social_group,small-instruct,42,1,k_proj,base_model.model.model.layers.1.self_attn.k_proj,0.292067,0.050312,0.067362,0.000115,0.443261,0.633892,1.777365,0.352584,0.005522,0.06888
reference_vanilla_lora_loao_social_group,small-instruct,42,1,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,0.200183,0.223452,0.209558,0.000105,0.493722,0.5725,3.709697,0.869517,0.009139,0.065117
reference_vanilla_lora_loao_social_group,small-instruct,42,2,o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.145276,0.205818,0.207851,0.000215,0.493175,0.555632,3.221459,0.498186,0.012521,0.066033
reference_vanilla_lora_loao_social_group,small-instruct,42,3,q_proj,base_model.model.model.layers.3.self_attn.q_proj,0.250872,0.099291,0.099533,0.000121,0.482158,0.603974,2.548301,0.527656,0.006909,0.066279
